listing_id;area_m2;bedrooms;bathrooms;property_type;city;district;compound;latitude;longitude;month;year;price_per_m2;price;distance_to_center;luxury_score;project_avg_price;num_listings_in_project;target_price;material_costs_iron;material_costs_cement;usd_to_egp_rate;price_usd
1601;285;3;3;Apartment;Cairo;New Cairo;Madinaty;30.66124571;31.09697381;10;2024;22138;6309330;4.7002831;0.35;7248799;512;6309330;37500;3600;48.57340741;129892.6787
1602;344;3;2;Villa;North Coast;New Cairo;Mountain View;31.19941883;29.70373141;2;2024;24031;8266664;77.77525703;0.08;7575447;314;8266664;37500;3600;30.89584;267565.6011
1603;63;4;3;Chalet;North Coast;Heliopolis;Marassi;30.33491181;31.47396549;11;2025;36885;2323755;24.55672059;0.85;2333315;115;2323755;37500;3600;47.37608;49049.1193
1604;158;4;1;Apartment;Giza;New Cairo;Madinaty;30.06822208;31.74033423;2;2026;28880;4563040;114.4527594;0.37;4766410;224;4563040;37500;3600;47.20795833;96658.27884
1605;98;2;2;Apartment;Cairo;New Cairo;Rehab;31.05640629;29.71632439;10;2024;26808;2627184;9.256523589;0.6;2526773;302;2627184;37500;3600;48.57340741;54086.87881
1606;330;5;2;Chalet;North Coast;New Cairo;;30.98721476;29.5645985;7;2025;11051;3646830;107.8083838;0.02;3578359;232;3646830;37500;3600;49.29022222;73986.88494
1607;344;1;3;Villa;Giza;Sheikh Zayed;Marassi;30.76890728;31.88917179;11;2026;31802;10939888;18.25888595;0.97;9994467;249;10939888;37500;3600;;
1608;216;1;2;Villa;Alexandria;Sheikh Zayed;;31.40554255;31.81631609;1;2026;22947;4956552;31.69740889;0.14;5527368;396;4956552;37500;3600;47.23857692;104925.9381
1609;134;3;3;Chalet;North Coast;New Cairo;Beverly Hills;31.42370792;31.80936851;4;2026;26428;3541352;19.09263717;0.65;3118518;141;3541352;37500;3600;54.578;64886.07131
1610;347;1;3;Apartment;North Coast;Heliopolis;Beverly Hills;31.26463403;31.84921289;12;2024;39259;13622873;40.65018196;0.81;13936692;226;13622873;37500;3600;50.57423077;269363.919
1611;189;3;1;Villa;Giza;6th October;Madinaty;30.29813415;30.7502423;7;2025;25194;4761666;13.69713335;0.11;4632321;521;4761666;37500;3600;49.29022222;96604.67706
1612;234;5;3;Chalet;North Coast;Heliopolis;Mountain View;30.18312208;31.94224902;10;2026;21428;5014152;45.54902388;0.57;5180223;583;5014152;37500;3600;;
1613;143;1;3;Villa;Giza;6th October;Beverly Hills;31.22075918;31.73078122;10;2025;28016;4006288;37.91146522;0.96;4084942;290;4006288;37500;3600;47.58140741;84198.60232
1614;81;3;2;Chalet;North Coast;Maadi;Rehab;30.90731352;29.74415799;2;2025;26414;2139534;89.29102358;0.91;2026229;83;2139534;37500;3600;50.49095833;42374.59677
1615;86;5;1;Villa;Cairo;6th October;Marassi;30.47341425;31.53177257;9;2025;19691;1693426;73.73885651;0.27;1751171;449;1693426;37500;3600;48.24915385;35097.52742
1616;254;5;1;Villa;Cairo;Nasr City;Beverly Hills;30.49658601;31.28111046;5;2025;10030;2547620;82.32749913;0.96;2360908;470;2547620;37500;3600;50.23519231;50713.84985
1617;396;3;3;Villa;Cairo;Nasr City;Marassi;31.25066471;29.83524502;1;2025;16888;6687648;59.38465659;0.96;6261911;390;6687648;37500;3600;50.47022222;132506.8071
1618;295;3;2;Chalet;North Coast;6th October;Mountain View;30.07752035;31.34480748;11;2026;38160;11257200;102.5136377;0.45;11298372;254;11257200;37500;3600;;
1619;151;2;2;Chalet;Giza;New Cairo;Palm Hills;31.4047548;30.71230669;12;2026;8525;1287275;43.09213997;0.16;1249131;310;1287275;37500;3600;;
1620;80;5;2;Apartment;Cairo;6th October;Beverly Hills;30.876466;31.63455972;2;2026;31450;2516000;48.87947753;0.07;2830079;531;2516000;37500;3600;47.20795833;53296.09856
1621;362;3;1;Villa;Alexandria;Nasr City;Marassi;31.14530815;31.54699235;12;2024;27974;10126588;12.50196731;0.45;10909511;124;10126588;37500;3600;50.57423077;200232.1705
1622;143;5;1;Villa;North Coast;6th October;Palm Hills;30.43047314;31.85582706;1;2024;15223;2176889;119.8864573;0.54;1813551;299;2176889;37500;3600;30.88973077;70472.90299
1623;321;1;3;Chalet;Giza;Sheikh Zayed;Mountain View;30.79772381;29.68819779;10;2024;8374;2688054;54.8043284;0.26;2180716;345;2688054;37500;3600;48.57340741;55340.03364
1624;206;4;3;Villa;North Coast;Maadi;Beverly Hills;31.07498384;31.27561348;12;2026;33822;6967332;109.964393;0;6898706;371;6967332;37500;3600;;
1625;316;4;2;Chalet;Giza;Sheikh Zayed;;30.53972095;30.44268226;5;2024;23534;7436744;102.469242;0.14;7105016;522;7436744;37500;3600;47.291;157254.9534
1626;117;3;3;Apartment;Giza;Heliopolis;Mountain View;30.62949178;31.43998412;8;2024;35531;4157127;31.86232125;0.24;3600749;418;4157127;37500;3600;48.92444444;84970.34657
1627;74;3;2;Villa;North Coast;Sheikh Zayed;Beverly Hills;30.78953571;31.00640599;7;2025;11969;885706;60.65377035;0.31;778790;467;885706;37500;3600;49.29022222;17969.20282
1628;221;5;1;Chalet;Alexandria;Maadi;;29.90779188;30.73895154;3;2024;22958;5073718;70.99038573;0.42;4232470;369;5073718;37500;3600;44.53108;113936.5585
1629;222;3;3;Chalet;Alexandria;New Cairo;;31.26741709;29.51058657;10;2025;15253;3386166;101.5537907;0.72;2717631;345;3386166;37500;3600;47.58140741;71165.73856
1630;379;5;2;Villa;North Coast;Maadi;;31.27335249;31.01792206;10;2026;19335;7327965;12.59015039;0.78;7691129;559;7327965;37500;3600;;
1631;340;3;1;Apartment;Cairo;New Cairo;;30.27841004;30.55095093;5;2025;24311;8265740;99.55989859;0.35;7191340;499;8265740;37500;3600;50.23519231;164540.8253
1632;339;5;2;Chalet;Cairo;Nasr City;Madinaty;31.29569831;30.3313184;6;2025;8015;2717085;14.32864266;0.92;3245857;453;2717085;37500;3600;49.96068;54384.46795
1633;71;3;3;Villa;Giza;6th October;Marassi;31.06683117;31.9719259;2;2025;17975;1276225;54.41260928;0.18;1198650;192;1276225;37500;3600;50.49095833;25276.30772
1634;333;2;2;Apartment;Cairo;Nasr City;Rehab;30.62142539;31.25091601;12;2025;29144;9704952;103.5973037;0.32;8491753;382;9704952;37500;3600;47.55866667;204062.7436
1635;330;5;1;Chalet;North Coast;Nasr City;;30.39119884;30.84971194;2;2024;28354;9356820;28.80372214;0.14;8319205;327;9356820;37500;3600;30.89584;302850.4808
1636;267;2;3;Apartment;North Coast;Nasr City;;30.47894416;31.67180655;6;2024;19229;5134143;6.499012688;0.67;5446261;265;5134143;37500;3600;47.71948;107590.0869
1637;86;2;1;Chalet;Alexandria;6th October;Beverly Hills;30.70851216;30.0677456;2;2024;32945;2833270;6.685953944;0.22;2760174;252;2833270;37500;3600;30.89584;91703.93166
1638;131;2;3;Villa;Cairo;New Cairo;Rehab;30.50128519;31.04976943;7;2025;25580;3350980;23.47390419;0.68;2704787;130;3350980;37500;3600;49.29022222;67984.68031
1639;119;2;2;Villa;Cairo;Maadi;;30.51440515;31.65231115;5;2026;25073;2983687;65.38092976;0.04;2491616;99;2983687;37500;3600;;
1640;204;1;1;Villa;Giza;New Cairo;Beverly Hills;30.14530974;29.80896406;6;2026;9234;1883736;107.2520267;0.21;1752950;286;1883736;37500;3600;;
1641;152;4;1;Apartment;North Coast;New Cairo;Mountain View;31.00328041;30.09022274;2;2024;23708;3603616;85.36424699;0.48;3075083;391;3603616;37500;3600;30.89584;116637.5797
1642;368;1;2;Apartment;North Coast;Sheikh Zayed;Rehab;30.83630567;29.70658052;2;2026;38840;14293120;96.78786135;0.78;11612930;372;14293120;37500;3600;47.20795833;302769.2894
1643;67;3;1;Villa;North Coast;6th October;;31.48623253;31.98110852;2;2024;28100;1882700;30.34642857;0.16;2177554;472;1882700;37500;3600;30.89584;60937.00641
1644;138;3;1;Chalet;Alexandria;New Cairo;Rehab;30.04011515;30.95228205;5;2025;39571;5460798;46.5162954;0.21;5753041;164;5460798;37500;3600;50.23519231;108704.6301
1645;86;4;1;Apartment;Alexandria;New Cairo;Beverly Hills;29.99335519;30.72371446;6;2025;34912;3002432;63.39834357;0.61;2854853;320;3002432;37500;3600;49.96068;60095.89942
1646;233;4;1;Apartment;Alexandria;Nasr City;Rehab;30.67708491;30.34608798;4;2025;33792;7873536;44.74855491;0.82;9414896;137;7873536;37500;3600;50.99584;154395.6527
1647;109;4;2;Chalet;North Coast;Heliopolis;;30.0583843;30.62362545;7;2024;33631;3665779;90.52546284;0.56;4392917;528;3665779;37500;3600;48.17374074;76094.9626
1648;258;2;1;Chalet;North Coast;Sheikh Zayed;Madinaty;30.83805596;31.43964266;6;2026;16988;4382904;116.4737655;0.62;4749712;528;4382904;37500;3600;;
1649;240;1;1;Villa;Cairo;Maadi;;30.13339568;31.79179451;8;2025;11429;2742960;92.5288427;0.98;2781864;511;2742960;37500;3600;48.49023077;56567.27049
1650;83;3;1;Apartment;North Coast;Heliopolis;Madinaty;30.62109745;29.762363;2;2024;12886;1069538;112.8800477;0.79;1116735;205;1069538;37500;3600;30.89584;34617.54074
1651;375;1;3;Chalet;North Coast;Sheikh Zayed;Beverly Hills;30.83922946;30.24907356;4;2024;23561;8835375;117.4519196;0.46;9203706;189;8835375;37500;3600;47.82165385;184756.7846
1652;105;1;3;Chalet;Alexandria;Nasr City;Mountain View;30.57866934;29.97282018;10;2026;21195;2225475;39.24034291;0.09;2013792;218;2225475;37500;3600;;
1653;74;1;2;Villa;Cairo;Nasr City;Beverly Hills;30.34397502;30.58871457;4;2025;24059;1780366;74.31723694;0.88;1822421;149;1780366;37500;3600;50.99584;34911.98498
1654;212;4;2;Villa;North Coast;Nasr City;Rehab;31.12993734;30.82621038;11;2024;26914;5705768;92.19993653;0.81;4813767;245;5705768;37500;3600;49.38453846;115537.5382
1655;281;4;2;Apartment;Giza;6th October;Mountain View;31.25291864;31.3031999;2;2024;22510;6325310;74.6602498;0.43;5243380;367;6325310;37500;3600;30.89584;204730.1514
1656;265;3;1;Chalet;Alexandria;Heliopolis;Mountain View;30.27268472;31.68914547;12;2024;33032;8753480;72.20598235;0.8;8036000;261;8753480;37500;3600;50.57423077;173081.8218
1657;332;3;3;Villa;Giza;Nasr City;Mountain View;31.18276935;30.85532451;6;2026;39818;13219576;44.82787537;0.73;12030457;299;13219576;37500;3600;;
1658;295;3;3;Apartment;Cairo;New Cairo;Madinaty;30.46577783;30.72192147;11;2024;33482;9877190;64.08767965;0.2;11013391;558;9877190;37500;3600;49.38453846;200005.7165
1659;399;1;2;Villa;Alexandria;6th October;;30.62896019;30.93938231;11;2025;22757;9080043;41.547617;0.18;7505225;589;9080043;37500;3600;47.37608;191658.8076
1660;287;4;3;Apartment;Cairo;Nasr City;Madinaty;30.19397447;31.72102551;1;2026;30906;8870022;27.86562408;0.78;7247935;362;8870022;37500;3600;47.23857692;187770.7285
1661;68;2;2;Chalet;North Coast;6th October;Marassi;30.86373042;31.12136484;8;2026;12803;870604;46.2292495;0.56;844738;552;870604;37500;3600;;
1662;225;1;1;Villa;Alexandria;New Cairo;Beverly Hills;29.97157542;31.46843101;8;2026;22802;5130450;48.52610563;0.45;5555733;578;5130450;37500;3600;;
1663;378;5;3;Apartment;Cairo;Nasr City;Rehab;30.80578379;31.29873326;9;2025;27988;10579464;18.1705631;0.37;12565934;304;10579464;37500;3600;48.24915385;219267.3479
1664;273;1;1;Apartment;Cairo;Heliopolis;Beverly Hills;31.48252074;31.80877177;9;2024;24389;6658197;59.13711262;0.72;6112245;480;6658197;37500;3600;48.46972;137368.1754
1665;176;4;1;Chalet;Cairo;Nasr City;Palm Hills;31.08089272;31.54234384;11;2024;38038;6694688;76.79826649;0.4;5471591;263;6694688;37500;3600;49.38453846;135562.4292
1666;131;5;3;Villa;Giza;New Cairo;Madinaty;31.32156682;30.35301041;7;2026;15659;2051329;13.38580203;0.01;2316079;217;2051329;37500;3600;;
1667;123;1;2;Apartment;Alexandria;Nasr City;;30.58913242;31.63592151;12;2024;11686;1437378;64.2028001;0.31;1514237;249;1437378;37500;3600;50.57423077;28421.15398
1668;264;4;3;Apartment;Cairo;New Cairo;Beverly Hills;30.04157908;30.66861475;7;2026;27782;7334448;11.45556492;0.91;8331813;551;7334448;37500;3600;;
1669;268;4;1;Apartment;Alexandria;Nasr City;Beverly Hills;30.29038522;31.61805669;6;2025;32684;8759312;102.8804006;0.37;7211320;557;8759312;37500;3600;49.96068;175324.1149
1670;131;2;2;Apartment;North Coast;Nasr City;Palm Hills;29.88335045;31.76436542;4;2026;32099;4204969;49.64128025;0.04;3710084;83;4204969;37500;3600;54.578;77045.12807
1671;336;1;1;Villa;North Coast;Sheikh Zayed;Rehab;30.65307865;31.21317351;6;2025;23590;7926240;29.9337856;0.73;9204718;260;7926240;37500;3600;49.96068;158649.562
1672;333;4;2;Villa;Cairo;6th October;Rehab;30.90443368;31.29720769;2;2026;8782;2924406;45.91716645;0.28;3334788;318;2924406;37500;3600;47.20795833;61947.30938
1673;379;3;3;Apartment;Alexandria;Maadi;Madinaty;30.52162162;29.85277093;11;2024;11336;4296344;78.57017171;0.06;4211166;411;4296344;37500;3600;49.38453846;86997.75545
1674;397;4;1;Villa;Cairo;Sheikh Zayed;Palm Hills;30.75744833;30.30961242;11;2026;23918;9495446;57.84163734;0.8;10891296;594;9495446;37500;3600;;
1675;154;2;2;Villa;Cairo;Sheikh Zayed;Beverly Hills;30.34519382;30.89433124;1;2025;15253;2348962;72.74322253;0.01;2566752;151;2348962;37500;3600;50.47022222;46541.54265
1676;225;4;2;Chalet;Giza;6th October;Mountain View;29.94595876;29.50878786;8;2024;11466;2579850;71.92093295;0.16;2900758;114;2579850;37500;3600;48.92444444;52731.30905
1677;91;1;3;Chalet;Alexandria;Sheikh Zayed;Mountain View;30.53439829;31.61819478;8;2024;16162;1470742;83.75581391;0.2;1316387;373;1470742;37500;3600;48.92444444;30061.49618
1678;70;1;2;Apartment;Giza;New Cairo;Beverly Hills;30.73125625;30.42369881;11;2026;21328;1492960;111.9104149;0.69;1354832;86;1492960;37500;3600;;
1679;360;5;2;Chalet;Cairo;Sheikh Zayed;Madinaty;31.47047915;31.30849572;9;2026;28808;10370880;78.69514011;0.11;11497311;483;10370880;37500;3600;;
1680;276;1;1;Villa;Giza;Maadi;Palm Hills;30.39036479;31.42324406;9;2024;9825;2711700;20.62159045;0.7;3096733;331;2711700;37500;3600;48.46972;55946.26913
1681;348;5;3;Apartment;Giza;New Cairo;Madinaty;30.95220842;30.87020763;8;2026;19565;6808620;55.30047419;0.32;7586059;246;6808620;37500;3600;;
1682;161;3;3;Chalet;Giza;Heliopolis;Mountain View;31.19846155;31.47556634;6;2026;30866;4969426;23.67615322;0.51;4361342;385;4969426;37500;3600;;
1683;326;2;1;Apartment;North Coast;6th October;Rehab;30.37016424;31.2060196;7;2026;30247;9860522;17.25007106;0.82;11523041;67;9860522;37500;3600;;
1684;273;3;1;Apartment;North Coast;6th October;Madinaty;31.38088311;30.39961134;4;2026;19613;5354349;89.59857977;0.44;6373534;499;5354349;37500;3600;54.578;98104.5293
1685;238;5;1;Chalet;Giza;6th October;Mountain View;30.37601319;31.54039007;8;2026;8469;2015622;19.47703943;0.15;1657735;251;2015622;37500;3600;;
1686;147;4;2;Villa;Alexandria;New Cairo;Rehab;31.44866733;31.09013865;1;2024;17945;2637915;93.92291688;0.14;3048812;68;2637915;37500;3600;30.88973077;85397.79837
1687;100;4;3;Villa;North Coast;6th October;Beverly Hills;29.80366676;29.90051186;8;2026;34397;3439700;63.1671514;0.38;3797594;112;3439700;37500;3600;;
1688;135;3;3;Chalet;Giza;6th October;Madinaty;30.87809465;31.43206028;2;2026;12747;1720845;51.44689085;0.15;1509283;357;1720845;37500;3600;47.20795833;36452.43431
1689;105;4;3;Chalet;Cairo;Maadi;Madinaty;31.14287462;31.19046753;7;2025;32572;3420060;104.9303071;0.63;3020979;506;3420060;37500;3600;49.29022222;69386.17531
1690;219;5;2;Chalet;North Coast;Nasr City;Mountain View;30.27610271;30.21162742;8;2024;8099;1773681;108.1076549;0.6;1592547;108;1773681;37500;3600;48.92444444;36253.47247
1691;139;2;3;Chalet;Cairo;Heliopolis;Mountain View;29.99898547;31.60494532;4;2025;9286;1290754;26.63417407;0.71;1055030;248;1290754;37500;3600;50.99584;25310.96654
1692;369;1;3;Apartment;Giza;Nasr City;Rehab;29.84142635;30.4350188;4;2025;33461;12347109;96.20559598;0.6;11419250;277;12347109;37500;3600;50.99584;242119.9259
1693;145;5;3;Villa;Giza;Nasr City;Marassi;29.92649179;30.88184823;12;2024;15144;2195880;73.10698089;0.36;2468457;527;2195880;37500;3600;50.57423077;43418.95006
1694;151;5;3;Villa;Giza;6th October;;30.72315787;30.35789902;10;2026;24193;3653143;60.05616934;0.6;3234507;136;3653143;37500;3600;;
1695;207;1;1;Chalet;Cairo;New Cairo;Rehab;31.22658459;31.31091727;7;2024;13780;2852460;29.30265625;0.86;2548477;59;2852460;37500;3600;48.17374074;59211.92658
1696;220;1;2;Villa;North Coast;6th October;Madinaty;29.90732247;30.95293042;7;2024;22938;5046360;96.50621668;0.04;5503228;313;5046360;37500;3600;48.17374074;104753.335
1697;261;2;3;Villa;Giza;Nasr City;Madinaty;29.99240664;30.67573268;11;2025;35569;9283509;105.88469;0.09;10145061;365;9283509;37500;3600;47.37608;195953.5065
1698;301;2;3;Villa;Alexandria;Maadi;Madinaty;29.8086751;29.55079856;12;2024;29504;8880704;87.85404172;0.98;8531323;395;8880704;37500;3600;50.57423077;175597.4113
1699;61;2;3;Chalet;Giza;6th October;Beverly Hills;30.27987158;31.01796143;9;2024;29069;1773209;33.83767337;0.77;2014601;117;1773209;37500;3600;48.46972;36583.8507
1700;284;4;3;Chalet;North Coast;6th October;Mountain View;31.36611886;31.05588032;3;2024;29296;8320064;9.449797707;0.07;7873224;227;8320064;37500;3600;44.53108;186837.2382
1701;348;5;3;Villa;North Coast;6th October;Madinaty;30.2696896;29.95308839;12;2024;35841;12472668;57.99953045;0.94;11093803;460;12472668;37500;3600;50.57423077;246621.0125
1702;292;1;1;Chalet;Alexandria;New Cairo;Madinaty;30.54938456;30.330773;8;2025;22678;6621976;32.93063519;0.94;5935397;456;6621976;37500;3600;48.49023077;136563.0952
1703;136;5;1;Villa;Giza;Maadi;Rehab;30.10422757;31.69696978;4;2026;37337;5077832;41.72830282;0.68;4577742;467;5077832;37500;3600;54.578;93038.07395
1704;175;5;2;Chalet;North Coast;Maadi;Mountain View;29.99768371;30.8729144;5;2024;25304;4428200;40.27970849;0.92;3846344;360;4428200;37500;3600;47.291;93637.26713
1705;213;2;2;Villa;North Coast;Maadi;Rehab;30.11007056;30.58769926;12;2026;25102;5346726;26.10544327;0.34;4516654;272;5346726;37500;3600;;
1706;162;2;3;Chalet;North Coast;Maadi;Marassi;30.15773582;31.83990435;7;2024;13020;2109240;118.1637963;0.4;1810677;273;2109240;37500;3600;48.17374074;43784.01942
1707;253;5;3;Villa;Cairo;Nasr City;Rehab;30.021491;31.52986378;4;2025;38259;9679527;102.8188455;0.44;8629701;280;9679527;37500;3600;50.99584;189810.1296
1708;225;2;1;Chalet;North Coast;6th October;Rehab;31.14564012;29.74367998;1;2024;30014;6753150;10.84589545;0.92;7478008;443;6753150;37500;3600;30.88973077;218621.1997
1709;149;4;2;Chalet;North Coast;Heliopolis;Marassi;30.61131759;31.64731843;8;2026;8504;1267096;100.8003548;0.94;1084100;175;1267096;37500;3600;;
1710;233;1;3;Villa;Cairo;Maadi;Rehab;30.71760803;29.8743389;12;2025;23295;5427735;3.986660179;0.6;5312555;340;5427735;37500;3600;47.55866667;114127.1482
1711;181;5;3;Apartment;Giza;Sheikh Zayed;Madinaty;30.43690598;29.93700584;12;2026;23259;4209879;100.0680863;0.91;3613339;583;4209879;37500;3600;;
1712;202;1;3;Villa;Alexandria;Sheikh Zayed;Madinaty;30.15826283;29.68836887;10;2026;36838;7441276;24.17454255;0.86;7183637;529;7441276;37500;3600;;
1713;165;4;2;Villa;Cairo;Heliopolis;Palm Hills;29.95963283;30.70337773;1;2026;34351;5667915;56.79992887;0.42;4877386;261;5667915;37500;3600;47.23857692;119984.8803
1714;364;2;1;Apartment;Cairo;Nasr City;;29.9290737;31.11172329;11;2024;31875;11602500;38.92768984;0.7;10760825;328;11602500;37500;3600;49.38453846;234941.9547
1715;376;3;1;Chalet;Cairo;Sheikh Zayed;Mountain View;30.11474144;31.38428865;1;2026;13341;5016216;69.79579897;0.18;4218988;232;5016216;37500;3600;47.23857692;106188.9736
1716;182;4;3;Apartment;North Coast;Sheikh Zayed;Madinaty;31.24529953;29.56681316;5;2024;17966;3269812;54.11513607;0.15;3631211;287;3269812;37500;3600;47.291;69142.37381
1717;68;3;3;Villa;Giza;Sheikh Zayed;Beverly Hills;30.16812682;29.94465332;1;2024;16508;1122544;5.232812956;0.68;919610;160;1122544;37500;3600;30.88973077;36340.36206
1718;321;1;3;Apartment;Giza;Nasr City;Mountain View;30.40319331;31.05305673;10;2026;28873;9268233;90.38821519;0.44;10770326;170;9268233;37500;3600;;
1719;132;5;3;Chalet;Giza;6th October;Rehab;30.77367779;30.8139588;8;2025;18729;2472228;58.30974819;0.7;2728070;60;2472228;37500;3600;48.49023077;50984.04278
1720;282;2;3;Villa;Alexandria;Nasr City;Palm Hills;30.66940228;29.62838475;10;2025;18761;5290602;25.98928569;0.79;5370535;494;5290602;37500;3600;47.58140741;111190.5319
1721;100;4;2;Villa;Giza;New Cairo;Beverly Hills;30.93189507;31.83852485;3;2024;11320;1132000;71.8587218;0.42;1018154;378;1132000;37500;3600;44.53108;25420.44792
1722;263;2;1;Chalet;Alexandria;New Cairo;Madinaty;30.13033521;31.39627599;5;2024;35989;9465107;22.83038352;0.95;7916869;384;9465107;37500;3600;47.291;200146.0532
1723;323;3;2;Chalet;North Coast;Sheikh Zayed;Beverly Hills;30.69088318;30.39699076;4;2025;37135;11994605;65.67989183;0.91;13500832;155;11994605;37500;3600;50.99584;235207.5189
1724;387;3;2;Villa;Giza;Sheikh Zayed;Rehab;31.10517357;30.84099586;3;2026;39974;15469938;52.15904556;0.1;15980378;470;15469938;37500;3600;51.898;298083.51
1725;237;5;3;Chalet;Alexandria;6th October;Palm Hills;30.45876182;30.43564;9;2025;25149;5960313;64.61424172;0.14;5796399;273;5960313;37500;3600;48.24915385;123531.9695
1726;377;3;2;Apartment;North Coast;Heliopolis;Beverly Hills;31.45222048;30.63822324;2;2025;12346;4654442;69.2734724;0.13;4647388;276;4654442;37500;3600;50.49095833;92183.67315
1727;143;5;1;Apartment;North Coast;Sheikh Zayed;Rehab;30.78251404;30.99046037;8;2025;14567;2083081;5.941697064;0.53;2010917;521;2083081;37500;3600;48.49023077;42958.77679
1728;377;4;3;Apartment;Alexandria;New Cairo;Mountain View;30.94720515;30.49616854;3;2024;18034;6798818;76.839441;0.47;6672265;240;6798818;37500;3600;44.53108;152675.7941
1729;170;5;1;Apartment;North Coast;Sheikh Zayed;Rehab;30.58044916;31.05179454;6;2025;26602;4522340;36.64786529;0.88;3952166;269;4522340;37500;3600;49.96068;90517.98334
